"user_id","game_name","payment_month","revenue","language","has_older_device_model","age","engagement_month","churn_month","last_month","user_status","lifetime_in_month"
"zmZPan/KZoyrIR2r/SvLdA==","game 3","2022-09-01 00:00:00+00","25.08","ru","",15,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"dVTYjVpXbOM/sOgCq4CV0g==","game 3","2022-12-01 00:00:00+00","12.51","uk","",25,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"RsmjZqhi61Kd7U5ihaXhDw==","game 3","2022-11-01 00:00:00+00","17.94","uk","",30,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-09-01 00:00:00+00","53.52","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-09-01 00:00:00+00","252.66","en","",16,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"b6lW5fOrJiJUE7dwhEp9VQ==","game 3","2022-07-01 00:00:00+00","15.21","ru","",17,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"VAduzk1Og0uicXfMLD3VbQ==","game 3","2022-12-01 00:00:00+00","21.3","uk","",25,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-07-01 00:00:00+00","96.51","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"c5qsNfxhW80Ws3aBXDa1nA==","game 3","2022-10-01 00:00:00+00","83.16","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-08-01 00:00:00+00","65.52","uk","",21,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"8TTRdxncZg7Nl0tvfwsZng==","game 3","2022-05-01 00:00:00+00","14.25","uk","",30,"2022-05-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"1BBMagZRq/39AV1l2rm4Iw==","game 3","2022-09-01 00:00:00+00","34.8","ru","",23,"2022-08-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"bBOj8UKjraXzMIPrGBdCrQ==","game 3","2022-12-01 00:00:00+00","39.48","uk","",28,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"ZgTMXDOYCQOiAw4VI8H7AA==","game 3","2022-08-01 00:00:00+00","90.63","uk","",25,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"ytNOQh7e6qNGQNC0T3RBxw==","game 3","2022-07-01 00:00:00+00","14.13","ru",1,26,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"cv6g2/jSkR+FwO58WY85DQ==","game 3","2022-09-01 00:00:00+00","30.72","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"2Tm77AxZ7h7oCNKgCgMpnQ==","game 3","2022-06-01 00:00:00+00","25.35","uk","",23,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"D0sawvsyqnyUMXNy+aXo7Q==","game 3","2022-10-01 00:00:00+00","72.69","uk","",19,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"ZU1vF9G4TjB+iEZ001MU3g==","game 3","2022-08-01 00:00:00+00","23.1","ru","",29,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-12-01 00:00:00+00","76.23","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"v9uJC6CIm0KR00+LpWQUBg==","game 3","2022-09-01 00:00:00+00","18.21","uk","",18,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"V7J42heW8l19wiBJ8UpRyw==","game 3","2022-05-01 00:00:00+00","42.72","ru","",25,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"eoqO46DzxSrKA2rredUNyQ==","game 3","2022-08-01 00:00:00+00","43.71","uk","",24,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"7BqUeLmbiug63XrWs2+ZQQ==","game 3","2022-11-01 00:00:00+00","22.41","ru","",15,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"PzG6g7FMYUPp0RMvXhfesQ==","game 3","2022-09-01 00:00:00+00","36.45","uk","",34,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"3Xuq0acIoGEgw19qflIoog==","game 3","2022-08-01 00:00:00+00","19.86","uk","",25,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-10-01 00:00:00+00","71.91","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"ildaqkizLaFesmkjCvlzmQ==","game 3","2022-11-01 00:00:00+00","12.12","uk","",24,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"xnLJlU804PSS9tXKmm7gZQ==","game 3","2022-12-01 00:00:00+00","20.88","ru",1,21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-12-01 00:00:00+00","39.99","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-04-01 00:00:00+00","45.48","ru","",23,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"7GCGwypiXsxGxetp6/KmnA==","game 3","2022-08-01 00:00:00+00","30.21","uk","",31,"2022-08-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"MSxDpyVU8A+9Wgmnb8b1IQ==","game 3","2022-08-01 00:00:00+00","68.43","uk","",14,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"BOcGlFXXESDUbttxDzQIQw==","game 3","2022-11-01 00:00:00+00","27.42","uk","",32,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"ORSvkhCut21rsk0cVtJfJA==","game 3","2022-10-01 00:00:00+00","47.61","uk","",21,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"sQqTFx1o31w2foAIr2LKNw==","game 3","2022-12-01 00:00:00+00","13.62","uk","",32,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"NntDesROB4ANrudTCXEScA==","game 3","2022-10-01 00:00:00+00","47.79","ru","",37,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-10-01 00:00:00+00","67.17","uk","",19,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-07-01 00:00:00+00","117.78","ru","",18,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"RsmjZqhi61Kd7U5ihaXhDw==","game 3","2022-12-01 00:00:00+00","12.6","uk","",30,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"er3/fOrRpmyqiRaC0CaFcg==","game 3","2022-12-01 00:00:00+00","24.21","uk","",21,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"k+mv8oxK5y+607GU9LGO+A==","game 3","2022-10-01 00:00:00+00","49.65","uk","",17,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"7vnYIRqjBNlAyBbtPg02tQ==","game 3","2022-11-01 00:00:00+00","23.49","uk","",21,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"K5c4Zypq0/6iQYmv/Dqm5A==","game 3","2022-11-01 00:00:00+00","18.12","uk","",21,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"4oH5e29koOH9zNYW8Kwcsg==","game 3","2022-08-01 00:00:00+00","12.51","uk","",28,"2022-05-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","churn","4"
"dSGXNzIxO3joRVr1Eem+WQ==","game 3","2022-10-01 00:00:00+00","13.23","uk","",29,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"Wi8qtp9drPDZD0laCPi2Ng==","game 3","2022-12-01 00:00:00+00","13.14","uk","",26,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"LO9NuZYI6zP2HXEBAS4wpw==","game 3","2022-11-01 00:00:00+00","50.76","uk","",23,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"crKNTIblJ0113SKEtSJQHw==","game 3","2022-08-01 00:00:00+00","40.47","uk","",16,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"UdsILd3VPsla6C2r+wytbA==","game 3","2022-11-01 00:00:00+00","58.17","uk","",31,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-12-01 00:00:00+00","13.53","uk","",30,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GeLWEsTiQ25xFxDGxLyEJg==","game 3","2022-12-01 00:00:00+00","16.5","uk","",26,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"ZgTMXDOYCQOiAw4VI8H7AA==","game 3","2022-07-01 00:00:00+00","21.63","uk","",25,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-11-01 00:00:00+00","13.53","uk","",30,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-06-01 00:00:00+00","66.45","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-08-01 00:00:00+00","103.71","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"cjAwQwy//1xm2O5pNRveqw==","game 3","2022-10-01 00:00:00+00","74.28","ru","",22,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"VAduzk1Og0uicXfMLD3VbQ==","game 3","2022-08-01 00:00:00+00","42.72","uk","",25,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-08-01 00:00:00+00","13.14","uk","",17,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"hJC/g1L2PFnPlGoqsvD2/g==","game 3","2022-10-01 00:00:00+00","28.95","ru","",26,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-12-01 00:00:00+00","17.61","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"7SeM1pmnTTTXfhI+x3ldng==","game 3","2022-11-01 00:00:00+00","84.15","ru","",22,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"ORSvkhCut21rsk0cVtJfJA==","game 3","2022-12-01 00:00:00+00","56.22","uk","",21,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-10-01 00:00:00+00","29.85","uk","",16,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"LWAxWBdiFs/25YxI4ZGthA==","game 3","2022-06-01 00:00:00+00","18.54","ru",1,17,"2022-05-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"jQW6YmVUlZdePPY7F9NgMg==","game 3","2022-11-01 00:00:00+00","58.32","uk","",30,"2022-09-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"F7cC4XEymgoRKeijWu63+w==","game 3","2022-12-01 00:00:00+00","24.33","uk","",16,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"HRBsRwGu5mkTvZBTNpA0tQ==","game 3","2022-05-01 00:00:00+00","20.85","ru","",17,"2022-04-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-08-01 00:00:00+00","57.60","uk","",16,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"ymEApWLjh3I9oLJnWIBHFA==","game 3","2022-10-01 00:00:00+00","17.7","uk","",19,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"OYDRFRAiT1uYAqbWXOwRfw==","game 3","2022-12-01 00:00:00+00","82.14","en","",24,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"3Whh6FLR1MSfsuHKVdCEYQ==","game 3","2022-04-01 00:00:00+00","59.67","uk",1,21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-03-01 00:00:00+00","48.33","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","10"
"lJW2nxFOiXDfsmSrwGsFQw==","game 3","2022-10-01 00:00:00+00","23.79","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-07-01 00:00:00+00","33.75","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-06-01 00:00:00+00","51.24","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"fNc4x9raJu2OBcbtEloM7A==","game 3","2022-08-01 00:00:00+00","15.84","ru","",35,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-09-01 00:00:00+00","24.33","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"MAkig8NeMsTs73r6K0uDpA==","game 3","2022-11-01 00:00:00+00","45.72","uk","",20,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"HQB3hZuYcu0z8jVIl5bbug==","game 3","2022-12-01 00:00:00+00","22.26","uk","",17,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-06-01 00:00:00+00","32.04","uk","",20,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"5a/eDajN+4bJdigfI5TWoQ==","game 3","2022-07-01 00:00:00+00","12.87","ru","",17,"2022-07-01 00:00:00+00","2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"sQqTFx1o31w2foAIr2LKNw==","game 3","2022-08-01 00:00:00+00","35.79","uk","",32,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"mXihLMwkG8RgO1jsFnJXnA==","game 3","2022-08-01 00:00:00+00","12.75","uk","",32,"2022-08-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"72brUr/DKItStlTen5pHYg==","game 3","2022-06-01 00:00:00+00","86.91","uk","",24,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"ICBVvRc9TR+qF7IoBfEWsQ==","game 3","2022-10-01 00:00:00+00","80.73","uk",1,18,"2022-08-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"OwODWxXcsV4bBnhONiLkwg==","game 3","2022-04-01 00:00:00+00","14.37","uk","",25,"2022-04-01 00:00:00+00","2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"9IWUQ1iWPfYSSN2tWuVqMQ==","game 3","2022-11-01 00:00:00+00","71.52","ru","",24,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"xt/PY4N2zkZQgtlZ9Cg82w==","game 3","2022-06-01 00:00:00+00","67.71","ru","",24,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"1jx1AjqUwE9sbCyafQnUNQ==","game 3","2022-07-01 00:00:00+00","16.29","ru","",25,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"bBOj8UKjraXzMIPrGBdCrQ==","game 3","2022-08-01 00:00:00+00","27.60","uk","",28,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"7EPlnA7OQ9MhMx+od6FA9g==","game 3","2022-05-01 00:00:00+00","51.18","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"LO9NuZYI6zP2HXEBAS4wpw==","game 3","2022-10-01 00:00:00+00","29.31","uk","",23,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"ZxxZ87IcpgSh4lQ/VSIjnA==","game 3","2022-06-01 00:00:00+00","71.97","uk","",22,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"zSepnWFgLH0tQb1s4mxKZQ==","game 3","2022-08-01 00:00:00+00","36.18","uk","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-06-01 00:00:00+00","41.88","en","",16,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","152.43","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"2FYEYdoJMUOtbJ6TruruWA==","game 3","2022-11-01 00:00:00+00","29.13","ru","",20,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"crKNTIblJ0113SKEtSJQHw==","game 3","2022-11-01 00:00:00+00","48.87","uk","",16,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"fH7uxifYBCx0TULRrcqajg==","game 3","2022-11-01 00:00:00+00","15.51","uk","",23,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"mcbWtEz8ADI9GXCi1lfaSA==","game 3","2022-08-01 00:00:00+00","16.05","uk",1,17,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"V7J42heW8l19wiBJ8UpRyw==","game 3","2022-10-01 00:00:00+00","56.64","ru","",25,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"prNQwR2IPPsvGpFgOpcGaQ==","game 3","2022-03-01 00:00:00+00","15.66","uk","",14,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"6We7zBO7mVbNxGEl/xPKVg==","game 3","2022-09-01 00:00:00+00","41.55","uk","",19,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-12-01 00:00:00+00","62.79","uk",1,18,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"FLqAK4qKiMkvlLBgGwbBnQ==","game 3","2022-08-01 00:00:00+00","53.28","ru","",31,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"xSi5UajdkNHXppWOTm6g8w==","game 3","2022-10-01 00:00:00+00","155.16","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"UdsILd3VPsla6C2r+wytbA==","game 3","2022-12-01 00:00:00+00","31.14","uk","",31,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-07-01 00:00:00+00","41.67","uk","",15,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"dp8g3Zsy2hCfov8GumRuWg==","game 3","2022-06-01 00:00:00+00","13.89","ru","",19,"2022-06-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"aQDvOXzsDAJWi3Y47ptRPg==","game 3","2022-06-01 00:00:00+00","19.08","ru","",20,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"7iS0Md8Z5SFpqNAYOVcs4w==","game 3","2022-12-01 00:00:00+00","68.64","uk","",18,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"V7J42heW8l19wiBJ8UpRyw==","game 3","2022-09-01 00:00:00+00","54.24","ru","",25,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"I8yTxTfERu6jtLOfWB0dFQ==","game 3","2022-09-01 00:00:00+00","43.29","ru","",33,"2022-09-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-04-01 00:00:00+00","21.33","en","",20,"2022-04-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"HRBsRwGu5mkTvZBTNpA0tQ==","game 3","2022-04-01 00:00:00+00","59.64","ru","",17,"2022-04-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"PWvj9YoQTtX9FGLgG1CWJQ==","game 3","2022-08-01 00:00:00+00","18.69","uk","",16,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-09-01 00:00:00+00","54.45","uk","",25,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"4EiWC2ewiX2A7i9NuBAefQ==","game 3","2022-09-01 00:00:00+00","18.69","uk",1,18,"2022-09-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"Wua5DlzLb2yNeSrcG9Xi3g==","game 3","2022-05-01 00:00:00+00","68.73","uk","",23,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"ux4Q9iTbOyaU1c/0SKvF7w==","game 3","2022-12-01 00:00:00+00","28.98","uk","",26,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"VAduzk1Og0uicXfMLD3VbQ==","game 3","2022-09-01 00:00:00+00","122.01","uk","",25,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"2FYEYdoJMUOtbJ6TruruWA==","game 3","2022-08-01 00:00:00+00","14.19","ru","",20,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"H2Tik+BqoLgAQX4uSw/8vA==","game 3","2022-04-01 00:00:00+00","14.34","uk","",30,"2022-04-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"H2Tik+BqoLgAQX4uSw/8vA==","game 3","2022-07-01 00:00:00+00","18.12","uk","",30,"2022-04-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-09-01 00:00:00+00","50.91","ru","",19,"2022-05-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-11-01 00:00:00+00","17.67","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"K5c4Zypq0/6iQYmv/Dqm5A==","game 3","2022-10-01 00:00:00+00","24.96","uk","",21,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-09-01 00:00:00+00","60.06","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"0A5RkQrm+GBgG7KSFk/xhw==","game 3","2022-09-01 00:00:00+00","35.49","uk","",31,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-08-01 00:00:00+00","13.2","uk","",30,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-09-01 00:00:00+00","18.33","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
