"user_id","game_name","payment_month","revenue","language","has_older_device_model","age","engagement_month","mod_churn_month","lifetime_in_month"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-07-01","69.15","uk","",25,"2022-04-01","2022-11-01","7"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-10-01","35.76","uk","",25,"2022-04-01","2022-11-01","7"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-09-01","54.45","uk","",25,"2022-04-01","2022-11-01","7"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-05-01","155.97","uk","",25,"2022-04-01","2022-11-01","7"
"ORSvkhCut21rsk0cVtJfJA==","game 3","2022-10-01","47.61","uk","",21,"2022-09-01","","-8"
"ORSvkhCut21rsk0cVtJfJA==","game 3","2022-09-01","146.25","uk","",21,"2022-09-01","","-8"
"ORSvkhCut21rsk0cVtJfJA==","game 3","2022-11-01","35.31","uk","",21,"2022-09-01","","-8"
"ORSvkhCut21rsk0cVtJfJA==","game 3","2022-12-01","56.22","uk","",21,"2022-09-01","","-8"
"+osJakLn8jv4bzFmPieelw==","game 3","2022-10-01","21.06","uk","",30,"2022-08-01","","-7"
"+osJakLn8jv4bzFmPieelw==","game 3","2022-11-01","12.45","uk","",30,"2022-08-01","","-7"
"+osJakLn8jv4bzFmPieelw==","game 3","2022-09-01","43.92","uk","",30,"2022-08-01","","-7"
"+osJakLn8jv4bzFmPieelw==","game 3","2022-12-01","31.32","uk","",30,"2022-08-01","","-7"
"+osJakLn8jv4bzFmPieelw==","game 3","2022-08-01","13.29","uk","",30,"2022-08-01","","-7"
"OtAfKAtIU2D/ISKleQ64ug==","game 3","2022-07-01","14.55","uk","",38,"2022-07-01","2022-08-01","1"
"OU1FxSli7e6szUGr2+7M9A==","game 3","2022-12-01","75.39","uk","",25,"2022-12-01","","-11"
"OwODWxXcsV4bBnhONiLkwg==","game 3","2022-04-01","14.37","uk","",25,"2022-04-01","2022-05-01","1"
"Ox0UcaMHdCuTLe5/JQrJMQ==","game 3","2022-08-01","36.54","ru","",18,"2022-06-01","2022-11-01","5"
"Ox0UcaMHdCuTLe5/JQrJMQ==","game 3","2022-07-01","28.35","ru","",18,"2022-06-01","2022-11-01","5"
"Ox0UcaMHdCuTLe5/JQrJMQ==","game 3","2022-10-01","42.90","ru","",18,"2022-06-01","2022-11-01","5"
"Ox0UcaMHdCuTLe5/JQrJMQ==","game 3","2022-06-01","17.76","ru","",18,"2022-06-01","2022-11-01","5"
"OYDRFRAiT1uYAqbWXOwRfw==","game 3","2022-12-01","82.14","en","",24,"2022-12-01","","-11"
"p0Ysy5XSVvKlZbKqzjyJgQ==","game 3","2022-10-01","39.69","uk","",25,"2022-07-01","","-6"
"p0Ysy5XSVvKlZbKqzjyJgQ==","game 3","2022-07-01","22.02","uk","",25,"2022-07-01","","-6"
"p0Ysy5XSVvKlZbKqzjyJgQ==","game 3","2022-12-01","58.35","uk","",25,"2022-07-01","","-6"
"p0Ysy5XSVvKlZbKqzjyJgQ==","game 3","2022-08-01","14.85","uk","",25,"2022-07-01","","-6"
"pA81NE5UM892xwiOsE375g==","game 3","2022-12-01","27.84","uk","",19,"2022-12-01","","-11"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-05-01","68.16","uk","",22,"2022-05-01","","-4"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-12-01","41.85","uk","",22,"2022-05-01","","-4"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-06-01","55.53","uk","",22,"2022-05-01","","-4"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-11-01","61.92","uk","",22,"2022-05-01","","-4"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-08-01","129.75","uk","",22,"2022-05-01","","-4"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-07-01","151.44","uk","",22,"2022-05-01","","-4"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-09-01","109.89","uk","",22,"2022-05-01","","-4"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-10-01","46.80","uk","",22,"2022-05-01","","-4"
"prNQwR2IPPsvGpFgOpcGaQ==","game 3","2022-05-01","95.52","uk","",14,"2022-03-01","2022-11-01","8"
"prNQwR2IPPsvGpFgOpcGaQ==","game 3","2022-03-01","15.66","uk","",14,"2022-03-01","2022-11-01","8"
"prNQwR2IPPsvGpFgOpcGaQ==","game 3","2022-07-01","54.30","uk","",14,"2022-03-01","2022-11-01","8"
"prNQwR2IPPsvGpFgOpcGaQ==","game 3","2022-10-01","47.46","uk","",14,"2022-03-01","2022-11-01","8"
"psERjQAamFwr88Zadc4wcQ==","game 3","2022-07-01","13.08","ru","",22,"2022-07-01","2022-08-01","1"
"PWvj9YoQTtX9FGLgG1CWJQ==","game 3","2022-08-01","18.69","uk","",16,"2022-08-01","2022-09-01","1"
"PydH3c1l9bUvwz7hsiaBOg==","game 3","2022-09-01","55.17","uk","",17,"2022-08-01","2022-10-01","2"
"PydH3c1l9bUvwz7hsiaBOg==","game 3","2022-08-01","32.55","uk","",17,"2022-08-01","2022-10-01","2"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-05-01","39.6","ru","",24,"2022-03-01","2022-09-01","6"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-03-01","36.51","ru","",24,"2022-03-01","2022-09-01","6"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-04-01","19.5","ru","",24,"2022-03-01","2022-09-01","6"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-06-01","89.61","ru","",24,"2022-03-01","2022-09-01","6"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-07-01","52.77","ru","",24,"2022-03-01","2022-09-01","6"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-08-01","36.57","ru","",24,"2022-03-01","2022-09-01","6"
"PzG6g7FMYUPp0RMvXhfesQ==","game 3","2022-11-01","13.74","uk","",34,"2022-09-01","","-8"
"PzG6g7FMYUPp0RMvXhfesQ==","game 3","2022-09-01","36.45","uk","",34,"2022-09-01","","-8"
"PzG6g7FMYUPp0RMvXhfesQ==","game 3","2022-10-01","19.23","uk","",34,"2022-09-01","","-8"
"PzG6g7FMYUPp0RMvXhfesQ==","game 3","2022-12-01","15.9","uk","",34,"2022-09-01","","-8"
"Q0GNgLhqfwwVwtvQhJt58A==","game 3","2022-11-01","21.24","ru","",24,"2022-11-01","","-10"
"Q0GNgLhqfwwVwtvQhJt58A==","game 3","2022-12-01","56.58","ru","",24,"2022-11-01","","-10"
"Q6BQCpZ1b6I15evvHZ6xYA==","game 3","2022-10-01","27.18","uk","",17,"2022-10-01","","-9"
"Q6BQCpZ1b6I15evvHZ6xYA==","game 3","2022-12-01","74.85","uk","",17,"2022-10-01","","-9"
"Q6BQCpZ1b6I15evvHZ6xYA==","game 3","2022-11-01","15.78","uk","",17,"2022-10-01","","-9"
"q8UcdT1sZCl07AqhDVz5ZA==","game 3","2022-09-01","61.98","uk","",15,"2022-08-01","","-7"
"q8UcdT1sZCl07AqhDVz5ZA==","game 3","2022-08-01","115.14","uk","",15,"2022-08-01","","-7"
"q8UcdT1sZCl07AqhDVz5ZA==","game 3","2022-12-01","65.46","uk","",15,"2022-08-01","","-7"
"q8UcdT1sZCl07AqhDVz5ZA==","game 3","2022-10-01","33.0","uk","",15,"2022-08-01","","-7"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-10-01","17.67","uk","",20,"2022-05-01","","-4"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-06-01","32.04","uk","",20,"2022-05-01","","-4"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-11-01","29.85","uk","",20,"2022-05-01","","-4"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-09-01","77.04","uk","",20,"2022-05-01","","-4"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-12-01","28.32","uk","",20,"2022-05-01","","-4"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-05-01","21.84","uk","",20,"2022-05-01","","-4"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-08-01","48.51","uk","",20,"2022-05-01","","-4"
"qEF/fPDQLJPXIx6RiSIP1A==","game 3","2022-07-01","78.78","uk","",20,"2022-05-01","","-4"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-06-01","52.83","ru","",37,"2022-06-01","","-5"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-12-01","41.94","ru","",37,"2022-06-01","","-5"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-07-01","86.91","ru","",37,"2022-06-01","","-5"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-08-01","42.87","ru","",37,"2022-06-01","","-5"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-11-01","27.18","ru","",37,"2022-06-01","","-5"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-09-01","16.98","ru","",37,"2022-06-01","","-5"
"qn61TOwEB0RbKsB+v0D9tw==","game 3","2022-12-01","17.07","ru","",16,"2022-12-01","","-11"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-08-01","71.43","ru","",22,"2022-06-01","2022-11-01","5"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-10-01","13.47","ru","",22,"2022-06-01","2022-11-01","5"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-06-01","41.04","ru","",22,"2022-06-01","2022-11-01","5"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-07-01","99.48","ru","",22,"2022-06-01","2022-11-01","5"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-09-01","59.07","ru","",22,"2022-06-01","2022-11-01","5"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-09-01","50.91","ru","",19,"2022-05-01","2022-10-01","5"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-05-01","40.17","ru","",19,"2022-05-01","2022-10-01","5"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-07-01","27.03","ru","",19,"2022-05-01","2022-10-01","5"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-06-01","36.84","ru","",19,"2022-05-01","2022-10-01","5"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-08-01","41.31","ru","",19,"2022-05-01","2022-10-01","5"
"q/Tz1C31XWaBUDrRn2ezDw==","game 3","2022-05-01","17.64","uk","",21,"2022-05-01","2022-08-01","3"
"q/Tz1C31XWaBUDrRn2ezDw==","game 3","2022-06-01","72.48","uk","",21,"2022-05-01","2022-08-01","3"
"q/Tz1C31XWaBUDrRn2ezDw==","game 3","2022-07-01","46.89","uk","",21,"2022-05-01","2022-08-01","3"
"q+yzIb2a/avnS9k89SDQVw==","game 3","2022-11-01","26.52","uk",1,19,"2022-08-01","","-7"
"q+yzIb2a/avnS9k89SDQVw==","game 3","2022-12-01","33.81","uk",1,19,"2022-08-01","","-7"
"q+yzIb2a/avnS9k89SDQVw==","game 3","2022-08-01","25.83","uk",1,19,"2022-08-01","","-7"
"q+yzIb2a/avnS9k89SDQVw==","game 3","2022-10-01","19.65","uk",1,19,"2022-08-01","","-7"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-10-01","130.92","en","",16,"2022-05-01","2022-11-01","6"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-09-01","252.66","en","",16,"2022-05-01","2022-11-01","6"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-05-01","91.17","en","",16,"2022-05-01","2022-11-01","6"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-06-01","41.88","en","",16,"2022-05-01","2022-11-01","6"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-08-01","205.05","en","",16,"2022-05-01","2022-11-01","6"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-07-01","166.38","en","",16,"2022-05-01","2022-11-01","6"
"R6aBG9TzvghZNNmGufy5NQ==","game 3","2022-08-01","12.36","ru","",33,"2022-08-01","2022-09-01","1"
"r9AjQVS2nstu5lpVmDlihA==","game 3","2022-06-01","53.28","ru","",22,"2022-06-01","","-5"
"r9AjQVS2nstu5lpVmDlihA==","game 3","2022-12-01","104.46","ru","",22,"2022-06-01","","-5"
"r9AjQVS2nstu5lpVmDlihA==","game 3","2022-07-01","24.84","ru","",22,"2022-06-01","","-5"
"r9AjQVS2nstu5lpVmDlihA==","game 3","2022-08-01","29.52","ru","",22,"2022-06-01","","-5"
"r9AjQVS2nstu5lpVmDlihA==","game 3","2022-10-01","94.71","ru","",22,"2022-06-01","","-5"
"Re0WtVSaiuBn90MFtMRCww==","game 3","2022-12-01","74.13","uk","",14,"2022-12-01","","-11"
"RiIlY436bXNX8MIW9vUaAQ==","game 3","2022-09-01","79.08","uk",1,18,"2022-08-01","","-7"
"RiIlY436bXNX8MIW9vUaAQ==","game 3","2022-10-01","23.52","uk",1,18,"2022-08-01","","-7"
"RiIlY436bXNX8MIW9vUaAQ==","game 3","2022-12-01","48.75","uk",1,18,"2022-08-01","","-7"
"RiIlY436bXNX8MIW9vUaAQ==","game 3","2022-08-01","25.29","uk",1,18,"2022-08-01","","-7"
"rJEGPACDdmHAmCCp5+QRRw==","game 3","2022-11-01","17.13","uk",1,20,"2022-11-01","","-10"
"rJEGPACDdmHAmCCp5+QRRw==","game 3","2022-12-01","66.99","uk",1,20,"2022-11-01","","-10"
"RoTHCVmIeMQXudXxn3ykNw==","game 3","2022-09-01","35.55","uk","",21,"2022-08-01","2022-11-01","3"
"RoTHCVmIeMQXudXxn3ykNw==","game 3","2022-10-01","32.85","uk","",21,"2022-08-01","2022-11-01","3"
"RoTHCVmIeMQXudXxn3ykNw==","game 3","2022-08-01","43.62","uk","",21,"2022-08-01","2022-11-01","3"
"RQBsCvxlogTNUidSygqgcQ==","game 3","2022-07-01","29.34","uk","",28,"2022-05-01","2022-12-01","7"
"RQBsCvxlogTNUidSygqgcQ==","game 3","2022-08-01","55.92","uk","",28,"2022-05-01","2022-12-01","7"
"RQBsCvxlogTNUidSygqgcQ==","game 3","2022-06-01","17.07","uk","",28,"2022-05-01","2022-12-01","7"
"RQBsCvxlogTNUidSygqgcQ==","game 3","2022-05-01","12.18","uk","",28,"2022-05-01","2022-12-01","7"
"RQBsCvxlogTNUidSygqgcQ==","game 3","2022-09-01","45.39","uk","",28,"2022-05-01","2022-12-01","7"
"RQBsCvxlogTNUidSygqgcQ==","game 3","2022-11-01","41.70","uk","",28,"2022-05-01","2022-12-01","7"
"RsmjZqhi61Kd7U5ihaXhDw==","game 3","2022-11-01","17.94","uk","",30,"2022-06-01","","-5"
"RsmjZqhi61Kd7U5ihaXhDw==","game 3","2022-12-01","12.6","uk","",30,"2022-06-01","","-5"
"RsmjZqhi61Kd7U5ihaXhDw==","game 3","2022-06-01","68.58","uk","",30,"2022-06-01","","-5"
"RsmjZqhi61Kd7U5ihaXhDw==","game 3","2022-09-01","20.07","uk","",30,"2022-06-01","","-5"
"RUjQVs2C+H0ejG0h7x1f5A==","game 3","2022-08-01","59.88","uk","",22,"2022-08-01","2022-09-01","1"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-06-01","49.92","uk",1,18,"2022-06-01","","-5"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-07-01","72.45","uk",1,18,"2022-06-01","","-5"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-08-01","42.51","uk",1,18,"2022-06-01","","-5"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-12-01","62.79","uk",1,18,"2022-06-01","","-5"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-09-01","103.62","uk",1,18,"2022-06-01","","-5"
"RwtKwrRSrVpyAMRaDyhr8g==","game 3","2022-06-01","63.78","uk","",44,"2022-05-01","","-4"
"RwtKwrRSrVpyAMRaDyhr8g==","game 3","2022-09-01","15.21","uk","",44,"2022-05-01","","-4"
"RwtKwrRSrVpyAMRaDyhr8g==","game 3","2022-12-01","22.14","uk","",44,"2022-05-01","","-4"
"RwtKwrRSrVpyAMRaDyhr8g==","game 3","2022-10-01","34.44","uk","",44,"2022-05-01","","-4"
"RwtKwrRSrVpyAMRaDyhr8g==","game 3","2022-05-01","24.06","uk","",44,"2022-05-01","","-4"
"S0TSw0AJ4KdmgXzAzX0p5Q==","game 3","2022-10-01","19.29","uk","",23,"2022-10-01","","-9"
"S0TSw0AJ4KdmgXzAzX0p5Q==","game 3","2022-12-01","34.41","uk","",23,"2022-10-01","","-9"
"s27V1tbCAysovKSY1XcdWQ==","game 3","2022-03-01","22.95","uk","",34,"2022-03-01","2022-08-01","5"
"s27V1tbCAysovKSY1XcdWQ==","game 3","2022-07-01","13.56","uk","",34,"2022-03-01","2022-08-01","5"
"s27V1tbCAysovKSY1XcdWQ==","game 3","2022-05-01","12.15","uk","",34,"2022-03-01","2022-08-01","5"
"s27V1tbCAysovKSY1XcdWQ==","game 3","2022-04-01","39.48","uk","",34,"2022-03-01","2022-08-01","5"
"S+4OKFlwA3L8VcjOt8TurA==","game 3","2022-05-01","15.24","uk","",29,"2022-05-01","2022-08-01","3"
"S+4OKFlwA3L8VcjOt8TurA==","game 3","2022-07-01","19.98","uk","",29,"2022-05-01","2022-08-01","3"
"S+4OKFlwA3L8VcjOt8TurA==","game 3","2022-06-01","29.16","uk","",29,"2022-05-01","2022-08-01","3"
"sCKPcG1GIuOo593nRuu1Cw==","game 3","2022-11-01","60.93","uk","",25,"2022-06-01","","-5"
"sCKPcG1GIuOo593nRuu1Cw==","game 3","2022-12-01","135.24","uk","",25,"2022-06-01","","-5"
"sCKPcG1GIuOo593nRuu1Cw==","game 3","2022-06-01","61.11","uk","",25,"2022-06-01","","-5"
"ShEJVi+TtuQlvdw2uetd/Q==","game 3","2022-06-01","32.13","uk","",22,"2022-04-01","2022-07-01","3"
"ShEJVi+TtuQlvdw2uetd/Q==","game 3","2022-04-01","131.97","uk","",22,"2022-04-01","2022-07-01","3"
"ShEJVi+TtuQlvdw2uetd/Q==","game 3","2022-05-01","27.87","uk","",22,"2022-04-01","2022-07-01","3"
"sQqTFx1o31w2foAIr2LKNw==","game 3","2022-08-01","35.79","uk","",32,"2022-08-01","","-7"
"sQqTFx1o31w2foAIr2LKNw==","game 3","2022-10-01","16.86","uk","",32,"2022-08-01","","-7"
"sQqTFx1o31w2foAIr2LKNw==","game 3","2022-12-01","13.62","uk","",32,"2022-08-01","","-7"
"sQqTFx1o31w2foAIr2LKNw==","game 3","2022-09-01","49.74","uk","",32,"2022-08-01","","-7"
"sthXYk64G/Zkc+7xA3xUbw==","game 2","2022-10-01","47.46","uk","",21,"2022-10-01","2022-11-01","1"
"SwiAKdzn0b+A4XegM5x0Hw==","game 3","2022-12-01","101.46","uk","",16,"2022-08-01","","-7"
"SwiAKdzn0b+A4XegM5x0Hw==","game 3","2022-11-01","17.16","uk","",16,"2022-08-01","","-7"
"SwiAKdzn0b+A4XegM5x0Hw==","game 3","2022-09-01","42.27","uk","",16,"2022-08-01","","-7"
"SwiAKdzn0b+A4XegM5x0Hw==","game 3","2022-10-01","42.03","uk","",16,"2022-08-01","","-7"
"SwiAKdzn0b+A4XegM5x0Hw==","game 3","2022-08-01","12.09","uk","",16,"2022-08-01","","-7"
"Sx/MqN31Cxf6tOSLIiDtLg==","game 2","2022-07-01","26.79","uk",1,19,"2022-07-01","2022-08-01","1"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-03-01","55.62","ru","",25,"2022-03-01","2022-12-01","9"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-11-01","14.19","ru","",25,"2022-03-01","2022-12-01","9"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-09-01","53.01","ru","",25,"2022-03-01","2022-12-01","9"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-04-01","16.8","ru","",25,"2022-03-01","2022-12-01","9"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-06-01","63.45","ru","",25,"2022-03-01","2022-12-01","9"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-10-01","29.67","ru","",25,"2022-03-01","2022-12-01","9"
"TamEW7rhOwxDSDgAWZHDnQ==","game 3","2022-11-01","43.68","uk","",23,"2022-10-01","","-9"
"TamEW7rhOwxDSDgAWZHDnQ==","game 3","2022-10-01","12.0","uk","",23,"2022-10-01","","-9"
"TamEW7rhOwxDSDgAWZHDnQ==","game 3","2022-12-01","21.6","uk","",23,"2022-10-01","","-9"
"tBFTAZra3r5TkHhDubnYyg==","game 3","2022-12-01","16.83","uk","",19,"2022-10-01","","-9"
"tBFTAZra3r5TkHhDubnYyg==","game 3","2022-11-01","39.99","uk","",19,"2022-10-01","","-9"
"tBFTAZra3r5TkHhDubnYyg==","game 3","2022-10-01","91.86","uk","",19,"2022-10-01","","-9"
"to3TWHIKMGoINAlfTdWn+w==","game 3","2022-07-01","15.87","uk","",28,"2022-06-01","2022-09-01","3"
"to3TWHIKMGoINAlfTdWn+w==","game 3","2022-06-01","35.34","uk","",28,"2022-06-01","2022-09-01","3"
"to3TWHIKMGoINAlfTdWn+w==","game 3","2022-08-01","19.92","uk","",28,"2022-06-01","2022-09-01","3"
"TQKB6Cvy+PDZswNNa6Y8Yw==","game 1","2022-12-01","13.14","uk","",20,"2022-12-01","","-11"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-04-01","45.48","ru","",23,"2022-03-01","2022-10-01","7"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-07-01","65.79","ru","",23,"2022-03-01","2022-10-01","7"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-09-01","18.51","ru","",23,"2022-03-01","2022-10-01","7"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-03-01","16.11","ru","",23,"2022-03-01","2022-10-01","7"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-06-01","31.44","ru","",23,"2022-03-01","2022-10-01","7"
"tUlbh1G7KYRxmBaQk4RPIw==","game 3","2022-08-01","12.18","uk","",34,"2022-08-01","2022-10-01","2"
"tUlbh1G7KYRxmBaQk4RPIw==","game 3","2022-09-01","35.43","uk","",34,"2022-08-01","2022-10-01","2"
"TVMqvnxKnEuD9k1v8+cI1g==","game 3","2022-11-01","17.04","uk","",28,"2022-11-01","2022-12-01","1"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-10-01","13.92","ru","",20,"2022-04-01","2022-12-01","8"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-06-01","14.07","ru","",20,"2022-04-01","2022-12-01","8"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-04-01","62.58","ru","",20,"2022-04-01","2022-12-01","8"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-05-01","27.42","ru","",20,"2022-04-01","2022-12-01","8"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-11-01","14.46","ru","",20,"2022-04-01","2022-12-01","8"
"UdsILd3VPsla6C2r+wytbA==","game 3","2022-11-01","58.17","uk","",31,"2022-11-01","","-10"
"UdsILd3VPsla6C2r+wytbA==","game 3","2022-12-01","31.14","uk","",31,"2022-11-01","","-10"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-09-01","20.19","ru","",17,"2022-03-01","2022-11-01","8"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-06-01","55.23","ru","",17,"2022-03-01","2022-11-01","8"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-05-01","47.88","ru","",17,"2022-03-01","2022-11-01","8"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-07-01","41.01","ru","",17,"2022-03-01","2022-11-01","8"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-03-01","20.79","ru","",17,"2022-03-01","2022-11-01","8"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-10-01","14.85","ru","",17,"2022-03-01","2022-11-01","8"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-10-01","22.65","uk","",17,"2022-08-01","","-7"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-09-01","19.41","uk","",17,"2022-08-01","","-7"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-12-01","28.08","uk","",17,"2022-08-01","","-7"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-08-01","13.14","uk","",17,"2022-08-01","","-7"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-11-01","27.42","uk","",17,"2022-08-01","","-7"
"UIYPIs8zzm4uX6+FZvTqNw==","game 3","2022-10-01","14.4","ru","",19,"2022-10-01","2022-11-01","1"
"UNcp1RmIObUiGNqLDHjNVw==","game 3","2022-12-01","57.06","uk","",16,"2022-05-01","","-4"
"UNcp1RmIObUiGNqLDHjNVw==","game 3","2022-10-01","38.1","uk","",16,"2022-05-01","","-4"
"UNcp1RmIObUiGNqLDHjNVw==","game 3","2022-08-01","38.19","uk","",16,"2022-05-01","","-4"
"UNcp1RmIObUiGNqLDHjNVw==","game 3","2022-09-01","69.84","uk","",16,"2022-05-01","","-4"
"UNcp1RmIObUiGNqLDHjNVw==","game 3","2022-05-01","28.35","uk","",16,"2022-05-01","","-4"
"unoAVprNoepzjDQwQzWj6A==","game 3","2022-12-01","55.59","uk","",15,"2022-10-01","","-9"
"unoAVprNoepzjDQwQzWj6A==","game 3","2022-10-01","36.75","uk","",15,"2022-10-01","","-9"
"URpBYMANMt6h5bDmQtNfwg==","game 3","2022-12-01","173.67","uk","",17,"2022-11-01","","-10"
"URpBYMANMt6h5bDmQtNfwg==","game 3","2022-11-01","50.82","uk","",17,"2022-11-01","","-10"
"urYfKANRgMuaQO9lQnBgnQ==","game 3","2022-06-01","13.26","uk","",31,"2022-05-01","2022-08-01","3"
"urYfKANRgMuaQO9lQnBgnQ==","game 3","2022-05-01","12.66","uk","",31,"2022-05-01","2022-08-01","3"
"urYfKANRgMuaQO9lQnBgnQ==","game 3","2022-07-01","22.35","uk","",31,"2022-05-01","2022-08-01","3"
"+uszcWROLhovU7doCmFOiQ==","game 2","2022-10-01","36.57","uk","",18,"2022-08-01","2022-11-01","3"
"+uszcWROLhovU7doCmFOiQ==","game 2","2022-08-01","22.65","uk","",18,"2022-08-01","2022-11-01","3"
"UuQtA3rK0dpF7TttUoIAyg==","game 3","2022-11-01","59.16","uk","",19,"2022-10-01","2022-12-01","2"
"UuQtA3rK0dpF7TttUoIAyg==","game 3","2022-10-01","21.81","uk","",19,"2022-10-01","2022-12-01","2"
"ux4Q9iTbOyaU1c/0SKvF7w==","game 3","2022-11-01","96.42","uk","",26,"2022-10-01","","-9"
"ux4Q9iTbOyaU1c/0SKvF7w==","game 3","2022-12-01","28.98","uk","",26,"2022-10-01","","-9"
"ux4Q9iTbOyaU1c/0SKvF7w==","game 3","2022-10-01","12.03","uk","",26,"2022-10-01","","-9"
"UYHkNfMIVuVaH82KijZH3Q==","game 3","2022-12-01","57.06","uk","",19,"2022-12-01","","-11"
"V1hFT6jms7MK4yi6EFdt6A==","game 3","2022-10-01","33.09","uk",1,18,"2022-09-01","","-8"
"V1hFT6jms7MK4yi6EFdt6A==","game 3","2022-12-01","18.9","uk",1,18,"2022-09-01","","-8"
"V1hFT6jms7MK4yi6EFdt6A==","game 3","2022-11-01","29.70","uk",1,18,"2022-09-01","","-8"
"V1hFT6jms7MK4yi6EFdt6A==","game 3","2022-09-01","32.10","uk",1,18,"2022-09-01","","-8"
"V7J42heW8l19wiBJ8UpRyw==","game 3","2022-08-01","73.41","ru","",25,"2022-03-01","","-2"
