"user_id","payment_month","engagement_month","churn_month","revenue","new_user_revenue","expansion_revenue","contraction_revenue","churn_revenue","revenue_changes","revenue_change_factors","game_name","language","has_older_device_model","age","lifetime_in_month"
"75lEf3nSWLSf6GncqhR9gQ==","2022-07-01","2022-03-01","2022-10-01","49.23","","","-37.62","","-37.62","contraction revenue","game 3","ru","",22,7
"75lEf3nSWLSf6GncqhR9gQ==","2022-09-01","2022-03-01","2022-10-01","13.8","","","-35.43","","-35.43","contraction revenue","game 3","ru","",22,7
"75lEf3nSWLSf6GncqhR9gQ==","2022-10-01","2022-03-01","2022-10-01","0","","","","-13.8","-13.8","churn revenue","game 3","ru","",22,7
"787jk0VnxM8/sv/0TkvO6A==","2022-03-01","2022-03-01","","48.45","48.45","","","","48.45","new user revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-04-01","2022-03-01","","53.49","","5.04","","","5.04","expansion revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-05-01","2022-03-01","","36.75","","","-16.74","","-16.74","contraction revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-06-01","2022-03-01","","97.95","","61.20","","","61.20","expansion revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-07-01","2022-03-01","","21.48","","","-76.47","","-76.47","contraction revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-08-01","2022-03-01","","76.29","","54.81","","","54.81","expansion revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-09-01","2022-03-01","","50.61","","","-25.68","","-25.68","contraction revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-10-01","2022-03-01","","34.92","","","-15.69","","-15.69","contraction revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-11-01","2022-03-01","","33.30","","","-1.62","","-1.62","contraction revenue","game 3","uk","",20,10
"787jk0VnxM8/sv/0TkvO6A==","2022-12-01","2022-03-01","","17.49","","","-15.81","","-15.81","contraction revenue","game 3","uk","",20,10
"7BqUeLmbiug63XrWs2+ZQQ==","2022-07-01","2022-07-01","","61.41","61.41","","","","61.41","new user revenue","game 3","ru","",15,6
"7BqUeLmbiug63XrWs2+ZQQ==","2022-08-01","2022-07-01","","32.94","","","-28.47","","-28.47","contraction revenue","game 3","ru","",15,6
"7BqUeLmbiug63XrWs2+ZQQ==","2022-09-01","2022-07-01","","14.01","","","-18.93","","-18.93","contraction revenue","game 3","ru","",15,6
"7BqUeLmbiug63XrWs2+ZQQ==","2022-10-01","2022-07-01","","127.08","","113.07","","","113.07","expansion revenue","game 3","ru","",15,6
"7BqUeLmbiug63XrWs2+ZQQ==","2022-11-01","2022-07-01","","22.41","","","-104.67","","-104.67","contraction revenue","game 3","ru","",15,6
"7BqUeLmbiug63XrWs2+ZQQ==","2022-12-01","2022-07-01","","27.12","","4.71","","","4.71","expansion revenue","game 3","ru","",15,6
"7Em69vKH6zh6HgArCzG0+w==","2022-12-01","2022-12-01","","72.18","72.18","","","","72.18","new user revenue","game 3","ru","",17,1
"7EPlnA7OQ9MhMx+od6FA9g==","2022-03-01","2022-03-01","","158.67","158.67","","","","158.67","new user revenue","game 3","ru","",23,10
"7EPlnA7OQ9MhMx+od6FA9g==","2022-04-01","2022-03-01","","114.15","","","-44.52","","-44.52","contraction revenue","game 3","ru","",23,10
"7EPlnA7OQ9MhMx+od6FA9g==","2022-05-01","2022-03-01","","51.18","","","-62.97","","-62.97","contraction revenue","game 3","ru","",23,10
"7EPlnA7OQ9MhMx+od6FA9g==","2022-06-01","2022-03-01","","12.39","","","-38.79","","-38.79","contraction revenue","game 3","ru","",23,10
"7EPlnA7OQ9MhMx+od6FA9g==","2022-08-01","2022-03-01","","48.18","","35.79","","","35.79","expansion revenue","game 3","ru","",23,10
"7EPlnA7OQ9MhMx+od6FA9g==","2022-11-01","2022-03-01","","14.43","","","-33.75","","-33.75","contraction revenue","game 3","ru","",23,10
"7EPlnA7OQ9MhMx+od6FA9g==","2022-12-01","2022-03-01","","41.16","","26.73","","","26.73","expansion revenue","game 3","ru","",23,10
"7ew71UmoMb73L41PM/YL/w==","2022-05-01","2022-05-01","2022-12-01","32.10","32.10","","","","32.10","new user revenue","game 3","uk","",17,7
"7ew71UmoMb73L41PM/YL/w==","2022-06-01","2022-05-01","2022-12-01","34.11","","2.01","","","2.01","expansion revenue","game 3","uk","",17,7
"7ew71UmoMb73L41PM/YL/w==","2022-07-01","2022-05-01","2022-12-01","40.23","","6.12","","","6.12","expansion revenue","game 3","uk","",17,7
"7ew71UmoMb73L41PM/YL/w==","2022-08-01","2022-05-01","2022-12-01","40.74","","0.51","","","0.51","expansion revenue","game 3","uk","",17,7
"7ew71UmoMb73L41PM/YL/w==","2022-09-01","2022-05-01","2022-12-01","45.15","","4.41","","","4.41","expansion revenue","game 3","uk","",17,7
"7ew71UmoMb73L41PM/YL/w==","2022-10-01","2022-05-01","2022-12-01","13.74","","","-31.41","","-31.41","contraction revenue","game 3","uk","",17,7
"7ew71UmoMb73L41PM/YL/w==","2022-11-01","2022-05-01","2022-12-01","29.76","","16.02","","","16.02","expansion revenue","game 3","uk","",17,7
"7ew71UmoMb73L41PM/YL/w==","2022-12-01","2022-05-01","2022-12-01","0","","","","-29.76","-29.76","churn revenue","game 3","uk","",17,7
"7GCGwypiXsxGxetp6/KmnA==","2022-08-01","2022-08-01","2022-12-01","30.21","30.21","","","","30.21","new user revenue","game 3","uk","",31,4
"7GCGwypiXsxGxetp6/KmnA==","2022-09-01","2022-08-01","2022-12-01","63.30","","33.09","","","33.09","expansion revenue","game 3","uk","",31,4
"7GCGwypiXsxGxetp6/KmnA==","2022-11-01","2022-08-01","2022-12-01","45.00","","","-18.30","","-18.30","contraction revenue","game 3","uk","",31,4
"7GCGwypiXsxGxetp6/KmnA==","2022-12-01","2022-08-01","2022-12-01","0","","","","-45.00","-45.00","churn revenue","game 3","uk","",31,4
"7GE5h/3N3lcro3K9T3aujw==","2022-03-01","2022-03-01","2022-11-01","38.52","38.52","","","","38.52","new user revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-04-01","2022-03-01","2022-11-01","58.20","","19.68","","","19.68","expansion revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-05-01","2022-03-01","2022-11-01","118.95","","60.75","","","60.75","expansion revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-06-01","2022-03-01","2022-11-01","144.75","","25.80","","","25.80","expansion revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-07-01","2022-03-01","2022-11-01","89.04","","","-55.71","","-55.71","contraction revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-08-01","2022-03-01","2022-11-01","104.70","","15.66","","","15.66","expansion revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-09-01","2022-03-01","2022-11-01","90.87","","","-13.83","","-13.83","contraction revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-10-01","2022-03-01","2022-11-01","77.64","","","-13.23","","-13.23","contraction revenue","game 3","ru","",32,8
"7GE5h/3N3lcro3K9T3aujw==","2022-11-01","2022-03-01","2022-11-01","0","","","","-77.64","-77.64","churn revenue","game 3","ru","",32,8
"7iS0Md8Z5SFpqNAYOVcs4w==","2022-12-01","2022-12-01","","68.64","68.64","","","","68.64","new user revenue","game 3","uk","",18,1
"7L4SKPGMd33lnSOq6PWyYg==","2022-12-01","2022-12-01","","70.14","70.14","","","","70.14","new user revenue","game 3","uk","",30,1
"7luG+f1d+Ri4AjeMbFR1Xw==","2022-04-01","2022-04-01","2022-10-01","16.92","16.92","","","","16.92","new user revenue","game 3","uk","",29,6
"7luG+f1d+Ri4AjeMbFR1Xw==","2022-09-01","2022-04-01","2022-10-01","15.06","","","-1.86","","-1.86","contraction revenue","game 3","uk","",29,6
"7luG+f1d+Ri4AjeMbFR1Xw==","2022-10-01","2022-04-01","2022-10-01","0","","","","-15.06","-15.06","churn revenue","game 3","uk","",29,6
"7RkS5ikrXwWByJobMXv2sA==","2022-10-01","2022-10-01","","25.89","25.89","","","","25.89","new user revenue","game 3","ru","",21,3
"7RkS5ikrXwWByJobMXv2sA==","2022-11-01","2022-10-01","","87.75","","61.86","","","61.86","expansion revenue","game 3","ru","",21,3
"7RkS5ikrXwWByJobMXv2sA==","2022-12-01","2022-10-01","","66.93","","","-20.82","","-20.82","contraction revenue","game 3","ru","",21,3
"7SeM1pmnTTTXfhI+x3ldng==","2022-03-01","2022-03-01","","34.74","34.74","","","","34.74","new user revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-04-01","2022-03-01","","105.96","","71.22","","","71.22","expansion revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-05-01","2022-03-01","","62.61","","","-43.35","","-43.35","contraction revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-07-01","2022-03-01","","82.32","","19.71","","","19.71","expansion revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-08-01","2022-03-01","","55.56","","","-26.76","","-26.76","contraction revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-09-01","2022-03-01","","22.71","","","-32.85","","-32.85","contraction revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-10-01","2022-03-01","","37.44","","14.73","","","14.73","expansion revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-11-01","2022-03-01","","84.15","","46.71","","","46.71","expansion revenue","game 3","ru","",22,10
"7SeM1pmnTTTXfhI+x3ldng==","2022-12-01","2022-03-01","","15.99","","","-68.16","","-68.16","contraction revenue","game 3","ru","",22,10
"7vnYIRqjBNlAyBbtPg02tQ==","2022-07-01","2022-07-01","","31.59","31.59","","","","31.59","new user revenue","game 3","uk","",21,6
"7vnYIRqjBNlAyBbtPg02tQ==","2022-08-01","2022-07-01","","82.08","","50.49","","","50.49","expansion revenue","game 3","uk","",21,6
"7vnYIRqjBNlAyBbtPg02tQ==","2022-09-01","2022-07-01","","73.29","","","-8.79","","-8.79","contraction revenue","game 3","uk","",21,6
"7vnYIRqjBNlAyBbtPg02tQ==","2022-10-01","2022-07-01","","158.16","","84.87","","","84.87","expansion revenue","game 3","uk","",21,6
"7vnYIRqjBNlAyBbtPg02tQ==","2022-11-01","2022-07-01","","23.49","","","-134.67","","-134.67","contraction revenue","game 3","uk","",21,6
"7vnYIRqjBNlAyBbtPg02tQ==","2022-12-01","2022-07-01","","47.31","","23.82","","","23.82","expansion revenue","game 3","uk","",21,6
"7YaJfLI3RPGUEN2esrQxsQ==","2022-09-01","2022-09-01","","35.28","35.28","","","","35.28","new user revenue","game 3","ru","",15,4
"7YaJfLI3RPGUEN2esrQxsQ==","2022-12-01","2022-09-01","","26.67","","","-8.61","","-8.61","contraction revenue","game 3","ru","",15,4
"7zai/c69uF/NhB95HgKuYw==","2022-07-01","2022-07-01","2022-12-01","62.25","62.25","","","","62.25","new user revenue","game 3","uk","",16,5
"7zai/c69uF/NhB95HgKuYw==","2022-08-01","2022-07-01","2022-12-01","75.15","","12.90","","","12.90","expansion revenue","game 3","uk","",16,5
"7zai/c69uF/NhB95HgKuYw==","2022-09-01","2022-07-01","2022-12-01","48.48","","","-26.67","","-26.67","contraction revenue","game 3","uk","",16,5
"7zai/c69uF/NhB95HgKuYw==","2022-10-01","2022-07-01","2022-12-01","22.77","","","-25.71","","-25.71","contraction revenue","game 3","uk","",16,5
"7zai/c69uF/NhB95HgKuYw==","2022-11-01","2022-07-01","2022-12-01","41.04","","18.27","","","18.27","expansion revenue","game 3","uk","",16,5
"7zai/c69uF/NhB95HgKuYw==","2022-12-01","2022-07-01","2022-12-01","0","","","","-41.04","-41.04","churn revenue","game 3","uk","",16,5
"7zbxKst2yi3pfdVI8iEChw==","2022-04-01","2022-04-01","","23.31","23.31","","","","23.31","new user revenue","game 3","ru","",15,9
"7zbxKst2yi3pfdVI8iEChw==","2022-06-01","2022-04-01","","13.05","","","-10.26","","-10.26","contraction revenue","game 3","ru","",15,9
"7zbxKst2yi3pfdVI8iEChw==","2022-08-01","2022-04-01","","18.3","","5.25","","","5.25","expansion revenue","game 3","ru","",15,9
"7zbxKst2yi3pfdVI8iEChw==","2022-12-01","2022-04-01","","13.05","","","-5.25","","-5.25","contraction revenue","game 3","ru","",15,9
"8ncYOMYXeKDelzX40EnuLA==","2022-07-01","2022-07-01","","86.94","86.94","","","","86.94","new user revenue","game 3","uk","",19,6
"8ncYOMYXeKDelzX40EnuLA==","2022-08-01","2022-07-01","","158.76","","71.82","","","71.82","expansion revenue","game 3","uk","",19,6
"8ncYOMYXeKDelzX40EnuLA==","2022-09-01","2022-07-01","","35.61","","","-123.15","","-123.15","contraction revenue","game 3","uk","",19,6
"8ncYOMYXeKDelzX40EnuLA==","2022-11-01","2022-07-01","","33.57","","","-2.04","","-2.04","contraction revenue","game 3","uk","",19,6
"8ncYOMYXeKDelzX40EnuLA==","2022-12-01","2022-07-01","","117.96","","84.39","","","84.39","expansion revenue","game 3","uk","",19,6
"8TTRdxncZg7Nl0tvfwsZng==","2022-05-01","2022-05-01","2022-06-01","14.25","14.25","","","","14.25","new user revenue","game 3","uk","",30,1
"8TTRdxncZg7Nl0tvfwsZng==","2022-06-01","2022-05-01","2022-06-01","0","","","","-14.25","-14.25","churn revenue","game 3","uk","",30,1
"99X4aLWWjAIgmlXjrXQIgg==","2022-03-01","2022-03-01","2022-04-01","16.98","16.98","","","","16.98","new user revenue","game 3","ru","",22,1
"99X4aLWWjAIgmlXjrXQIgg==","2022-04-01","2022-03-01","2022-04-01","0","","","","-16.98","-16.98","churn revenue","game 3","ru","",22,1
"9I0ppB2UxsJPIO8BpHQfEw==","2022-10-01","2022-10-01","2022-12-01","16.17","16.17","","","","16.17","new user revenue","game 3","uk","",26,2
"9I0ppB2UxsJPIO8BpHQfEw==","2022-11-01","2022-10-01","2022-12-01","26.76","","10.59","","","10.59","expansion revenue","game 3","uk","",26,2
"9I0ppB2UxsJPIO8BpHQfEw==","2022-12-01","2022-10-01","2022-12-01","0","","","","-26.76","-26.76","churn revenue","game 3","uk","",26,2
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-05-01","2022-05-01","","12.48","12.48","","","","12.48","new user revenue","game 3","ru","",24,8
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-06-01","2022-05-01","","88.08","","75.60","","","75.60","expansion revenue","game 3","ru","",24,8
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-07-01","2022-05-01","","120.75","","32.67","","","32.67","expansion revenue","game 3","ru","",24,8
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-08-01","2022-05-01","","46.29","","","-74.46","","-74.46","contraction revenue","game 3","ru","",24,8
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-09-01","2022-05-01","","15.63","","","-30.66","","-30.66","contraction revenue","game 3","ru","",24,8
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-10-01","2022-05-01","","17.37","","1.74","","","1.74","expansion revenue","game 3","ru","",24,8
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-11-01","2022-05-01","","71.52","","54.15","","","54.15","expansion revenue","game 3","ru","",24,8
"9IWUQ1iWPfYSSN2tWuVqMQ==","2022-12-01","2022-05-01","","30.12","","","-41.40","","-41.40","contraction revenue","game 3","ru","",24,8
"9U26VpwYC1aliSUokeNK6A==","2022-11-01","2022-11-01","","53.07","53.07","","","","53.07","new user revenue","game 3","uk","",34,2
"9U26VpwYC1aliSUokeNK6A==","2022-12-01","2022-11-01","","14.34","","","-38.73","","-38.73","contraction revenue","game 3","uk","",34,2
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-03-01","2022-03-01","2022-11-01","45.27","45.27","","","","45.27","new user revenue","game 3","uk","",24,8
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-04-01","2022-03-01","2022-11-01","13.95","","","-31.32","","-31.32","contraction revenue","game 3","uk","",24,8
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-06-01","2022-03-01","2022-11-01","107.40","","93.45","","","93.45","expansion revenue","game 3","uk","",24,8
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-07-01","2022-03-01","2022-11-01","64.44","","","-42.96","","-42.96","contraction revenue","game 3","uk","",24,8
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-08-01","2022-03-01","2022-11-01","15.21","","","-49.23","","-49.23","contraction revenue","game 3","uk","",24,8
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-09-01","2022-03-01","2022-11-01","19.56","","4.35","","","4.35","expansion revenue","game 3","uk","",24,8
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-10-01","2022-03-01","2022-11-01","65.43","","45.87","","","45.87","expansion revenue","game 3","uk","",24,8
"A1qVjssGQ+ZUWZu3Z5DzTA==","2022-11-01","2022-03-01","2022-11-01","0","","","","-65.43","-65.43","churn revenue","game 3","uk","",24,8
"A6QTeGOKjaGkGkRCFqNybw==","2022-08-01","2022-08-01","2022-09-01","43.86","43.86","","","","43.86","new user revenue","game 3","ru","",33,1
"A6QTeGOKjaGkGkRCFqNybw==","2022-09-01","2022-08-01","2022-09-01","0","","","","-43.86","-43.86","churn revenue","game 3","ru","",33,1
"A8lK1Lccnv65sGqBkfP2iw==","2022-12-01","2022-12-01","","16.08","16.08","","","","16.08","new user revenue","game 3","uk","",15,1
"ABuPH1LovAomZwU+2iw0Lw==","2022-08-01","2022-08-01","","51.00","51.00","","","","51.00","new user revenue","game 3","uk","",18,5
"ABuPH1LovAomZwU+2iw0Lw==","2022-09-01","2022-08-01","","19.56","","","-31.44","","-31.44","contraction revenue","game 3","uk","",18,5
"ABuPH1LovAomZwU+2iw0Lw==","2022-11-01","2022-08-01","","105.99","","86.43","","","86.43","expansion revenue","game 3","uk","",18,5
"ABuPH1LovAomZwU+2iw0Lw==","2022-12-01","2022-08-01","","47.10","","","-58.89","","-58.89","contraction revenue","game 3","uk","",18,5
"an5Xsrpir8vvhTb50gnppQ==","2022-05-01","2022-05-01","2022-06-01","15.51","15.51","","","","15.51","new user revenue","game 3","uk","",43,1
"an5Xsrpir8vvhTb50gnppQ==","2022-06-01","2022-05-01","2022-06-01","0","","","","-15.51","-15.51","churn revenue","game 3","uk","",43,1
"An7gG7hfETivAjfokQv3Ww==","2022-07-01","2022-07-01","","45.03","45.03","","","","45.03","new user revenue","game 3","uk","",23,6
"An7gG7hfETivAjfokQv3Ww==","2022-08-01","2022-07-01","","90.99","","45.96","","","45.96","expansion revenue","game 3","uk","",23,6
"An7gG7hfETivAjfokQv3Ww==","2022-09-01","2022-07-01","","47.52","","","-43.47","","-43.47","contraction revenue","game 3","uk","",23,6
"An7gG7hfETivAjfokQv3Ww==","2022-10-01","2022-07-01","","18.9","","","-28.62","","-28.62","contraction revenue","game 3","uk","",23,6
"An7gG7hfETivAjfokQv3Ww==","2022-11-01","2022-07-01","","61.29","","42.39","","","42.39","expansion revenue","game 3","uk","",23,6
"An7gG7hfETivAjfokQv3Ww==","2022-12-01","2022-07-01","","17.61","","","-43.68","","-43.68","contraction revenue","game 3","uk","",23,6
"AN9at3LlvDamqXq8dvHD4w==","2022-03-01","2022-03-01","","42.03","42.03","","","","42.03","new user revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-04-01","2022-03-01","","64.50","","22.47","","","22.47","expansion revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-05-01","2022-03-01","","66.57","","2.07","","","2.07","expansion revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-06-01","2022-03-01","","18.99","","","-47.58","","-47.58","contraction revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-07-01","2022-03-01","","13.71","","","-5.28","","-5.28","contraction revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-08-01","2022-03-01","","43.23","","29.52","","","29.52","expansion revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-09-01","2022-03-01","","63.93","","20.70","","","20.70","expansion revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-10-01","2022-03-01","","13.83","","","-50.10","","-50.10","contraction revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-11-01","2022-03-01","","68.97","","55.14","","","55.14","expansion revenue","game 3","ru","",24,10
"AN9at3LlvDamqXq8dvHD4w==","2022-12-01","2022-03-01","","59.94","","","-9.03","","-9.03","contraction revenue","game 3","ru","",24,10
"/ANyXfGUGtUS/bPw0/nW/w==","2022-11-01","2022-11-01","2022-12-01","33.06","33.06","","","","33.06","new user revenue","game 3","uk","",28,1
"/ANyXfGUGtUS/bPw0/nW/w==","2022-12-01","2022-11-01","2022-12-01","0","","","","-33.06","-33.06","churn revenue","game 3","uk","",28,1
"aQDvOXzsDAJWi3Y47ptRPg==","2022-04-01","2022-04-01","2022-07-01","15.21","15.21","","","","15.21","new user revenue","game 3","ru","",20,3
"aQDvOXzsDAJWi3Y47ptRPg==","2022-05-01","2022-04-01","2022-07-01","39.30","","24.09","","","24.09","expansion revenue","game 3","ru","",20,3
"aQDvOXzsDAJWi3Y47ptRPg==","2022-06-01","2022-04-01","2022-07-01","19.08","","","-20.22","","-20.22","contraction revenue","game 3","ru","",20,3
"aQDvOXzsDAJWi3Y47ptRPg==","2022-07-01","2022-04-01","2022-07-01","0","","","","-19.08","-19.08","churn revenue","game 3","ru","",20,3
"aujnuJ9eBYK+yGF15TtUkw==","2022-09-01","2022-09-01","2022-11-01","33.57","33.57","","","","33.57","new user revenue","game 2","en","",35,2
"aujnuJ9eBYK+yGF15TtUkw==","2022-10-01","2022-09-01","2022-11-01","12.69","","","-20.88","","-20.88","contraction revenue","game 2","en","",35,2
"aujnuJ9eBYK+yGF15TtUkw==","2022-11-01","2022-09-01","2022-11-01","0","","","","-12.69","-12.69","churn revenue","game 2","en","",35,2
"AuJNw7SH8b7lM4j46bNr8A==","2022-09-01","2022-09-01","","18.33","18.33","","","","18.33","new user revenue","game 3","en","",28,4
"AuJNw7SH8b7lM4j46bNr8A==","2022-10-01","2022-09-01","","25.77","","7.44","","","7.44","expansion revenue","game 3","en","",28,4
"AuJNw7SH8b7lM4j46bNr8A==","2022-11-01","2022-09-01","","122.97","","97.20","","","97.20","expansion revenue","game 3","en","",28,4
"AuJNw7SH8b7lM4j46bNr8A==","2022-12-01","2022-09-01","","32.79","","","-90.18","","-90.18","contraction revenue","game 3","en","",28,4
"+Awa0l8QDZ6iKBSRiA6dRQ==","2022-10-01","2022-10-01","2022-12-01","69.90","69.90","","","","69.90","new user revenue","game 3","ru","",16,2
"+Awa0l8QDZ6iKBSRiA6dRQ==","2022-11-01","2022-10-01","2022-12-01","43.08","","","-26.82","","-26.82","contraction revenue","game 3","ru","",16,2
