"user_id","game_name","payment_date","revenue_amount_usd","user_id","game_name","language","has_older_device_model","age"
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-05-05,17.64,q/Tz1C31XWaBUDrRn2ezDw==,game 3,uk,false,21
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-17,12.57,L+wA3BIaEKSpxf2uqmtJxQ==,game 3,uk,true,25
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-09-02,15.78,LO9NuZYI6zP2HXEBAS4wpw==,game 3,uk,false,23
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-06-04,30.21,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,false,24
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-11-24,21.66,G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,uk,true,25
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-05-17,26.58,LWAxWBdiFs/25YxI4ZGthA==,game 3,ru,true,17
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-07-22,12.84,"4b7l8C489HEJirtoe7xtFg==",game 3,uk,true,20
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-12-14,30.75,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,false,22
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-12-21,16.41,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-10-14,26.85,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,false,23
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-06-30,14.91,v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,false,18
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-06-21,27.84,sCKPcG1GIuOo593nRuu1Cw==,game 3,uk,false,25
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-12-20,18.12,nNZDz4XCOjUv0OfYF+AAGg==,game 3,uk,false,25
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-11-13,15.27,yZ1P1v1eYIbyD5wRy0chGw==,game 3,uk,false,33
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-12,20.79,"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,false,16
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-10-18,19.74,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,false,16
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-06-16,16.77,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,true,21
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-06-29,12.09,q/Tz1C31XWaBUDrRn2ezDw==,game 3,uk,false,21
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-05-04,26.22,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,false,23
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-06-13,28.17,r9AjQVS2nstu5lpVmDlihA==,game 3,ru,false,22
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-12-12,29.76,OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,false,22
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-05-31,12.36,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,true,21
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-09,12.78,MJrNeNCAIVBe/OSRGhrelw==,game 3,uk,true,21
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-11-21,14.55,"7RkS5ikrXwWByJobMXv2sA==",game 3,ru,false,21
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-10-26,25.65,Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,false,15
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-04,19.65,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22
An7gG7hfETivAjfokQv3Ww==,game 3,2022-10-31,18.9,An7gG7hfETivAjfokQv3Ww==,game 3,uk,false,23
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-11-22,21.03,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,false,25
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-03,24.36,tBFTAZra3r5TkHhDubnYyg==,game 3,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-08-05,40.74,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,false,19
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-26,16.59,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-05-16,19.38,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,false,16
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-29,28.62,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,false,23
fq8oNQ55zdVqL3GK0IjuYg==,game 3,2022-10-31,14.91,fq8oNQ55zdVqL3GK0IjuYg==,game 3,uk,false,25
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-22,22.02,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-08-17,17.64,"7ew71UmoMb73L41PM/YL/w==",game 3,uk,false,17
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-16,17.7,UdsILd3VPsla6C2r+wytbA==,game 3,uk,false,31
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-05-06,26.91,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-12-25,15.15,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-11-25,16.95,ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,false,18
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-05,39.0,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,false,17
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-12-16,28.23,"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,ru,false,21
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-08-02,32.13,cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,false,20
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-04-10,15.81,"75lEf3nSWLSf6GncqhR9gQ==",game 3,ru,false,22
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-02,14.19,VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,false,25
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-09-20,20.49,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
"14RMzQMoG017OLkaDBFjng==",game 3,2022-07-08,14.43,"14RMzQMoG017OLkaDBFjng==",game 3,uk,false,36
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-06-25,20.01,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-08-31,21.78,WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,false,23
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-07-04,17.07,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,false,16
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-05-07,24.75,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,false,22
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-10-19,21.18,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-12-19,16.5,lP6BWSFF4OZeWp0jrAHY9g==,game 3,uk,false,29
zeu++qOqokuGcT0ghN97bQ==,game 3,2022-08-18,12.99,zeu++qOqokuGcT0ghN97bQ==,game 3,ru,false,34
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-11-11,25.38,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,false,20
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-20,19.2,IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,false,19
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-12-15,20.34,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-08-11,16.89,IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,false,19
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-09-15,12.12,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,false,23
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-09,18.24,VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,false,25
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-24,16.53,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-10-04,13.44,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,true,21
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-11-15,29.13,URpBYMANMt6h5bDmQtNfwg==,game 3,uk,false,17
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-12-01,21.33,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,false,24
unoAVprNoepzjDQwQzWj6A==,game 3,2022-12-13,20.94,unoAVprNoepzjDQwQzWj6A==,game 3,uk,false,15
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-09-04,27.54,MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,uk,false,14
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-09-29,16.02,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,false,23
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-11-19,14.73,BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,false,30
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-10-15,37.56,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,false,18
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-11-23,12.69,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-08,14.25,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,false,18
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-07,12.78,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-10,22.65,v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,false,18
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-05,16.29,S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,uk,false,23
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-10-24,20.7,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-07-01,25.53,xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,false,20
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-11-07,23.94,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,false,19
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-10-19,12.69,juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-09-03,15.18,juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,false,34
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-07-23,16.53,T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,false,23
Cabfx2Uhcg6oOXYHLUa+rg==,game 3,2022-10-12,18.84,Cabfx2Uhcg6oOXYHLUa+rg==,game 3,uk,true,15
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-06-20,18.75,ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,false,17
ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,2022-07-01,17.76,ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,uk,false,18
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-05-29,20.4,nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,true,20
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-03-17,20.79,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,false,17
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-04-06,23.04,s27V1tbCAysovKSY1XcdWQ==,game 3,uk,false,34
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-09,15.24,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,false,20
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-04-28,20.31,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,false,24
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-10-28,33.39,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,false,18
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-11-21,18.39,nNZDz4XCOjUv0OfYF+AAGg==,game 3,uk,false,25
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-09,23.37,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-09-26,40.2,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,false,16
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-08-19,16.2,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,false,18
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-11-26,20.79,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,true,14
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-08-04,26.22,eLWkkjmSeHVGjb9tp+CJpQ==,game 3,uk,false,19
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-10-31,18.45,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,false,25
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-11,13.47,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-12-12,30.6,CfgvA7ntuRJL/qdscwgMVw==,game 3,ru,false,24
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-28,22.2,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-29,17.7,dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,false,25
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-08-14,14.97,nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,true,20
"72brUr/DKItStlTen5pHYg==",game 3,2022-06-14,23.28,"72brUr/DKItStlTen5pHYg==",game 3,uk,false,24
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-07-10,32.1,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-12-06,21.03,"2be8IOVjt9pzDDEVqZwIKQ==",game 3,ru,false,25
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-10-31,35.13,FbbhrtuL39vfmatF2ObVfA==,game 3,uk,false,16
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-07-05,20.46,Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,false,15
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-08-02,13.38,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,false,38
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-06-16,18.03,ildaqkizLaFesmkjCvlzmQ==,game 3,uk,false,24
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-22,17.25,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-10-03,16.74,B8zuTsAC2iJ98u2nlv/fUw==,game 3,uk,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-05-09,19.38,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,true,21
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-12-03,17.91,p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,false,25
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-09-19,15.63,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,false,16
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-12-01,14.13,"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,false,20
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-11-12,23.28,cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,false,20
+osJakLn8jv4bzFmPieelw==,game 3,2022-09-29,14.61,+osJakLn8jv4bzFmPieelw==,game 3,uk,false,30
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-07-18,25.23,"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,false,34
ztW05pPmN1YloSEDlJoJ3g==,game 3,2022-12-20,14.07,ztW05pPmN1YloSEDlJoJ3g==,game 3,uk,false,20
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-10-29,23.16,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,false,38
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-05-06,24.03,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
VzxrkGURuahRUx/43mjAFQ==,game 3,2022-10-23,12.33,VzxrkGURuahRUx/43mjAFQ==,game 3,uk,false,37
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-09-28,16.68,gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,false,20
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-10-18,15.84,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,false,23
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-10-14,19.29,S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,uk,false,23
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-06-12,23.04,b3TBQFxyCxxypmPajF+jXw==,game 3,uk,true,15
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-08-27,29.07,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-01,15.78,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-13,34.17,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-08-06,23.85,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,false,24
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-11-18,15.3,mY631USB1Y3/I1dHNhoEyA==,game 3,uk,false,22
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-05,29.31,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-08-18,16.83,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,false,21
fXlo39/YD2z9SEVShTXp6w==,game 3,2022-05-08,17.34,fXlo39/YD2z9SEVShTXp6w==,game 3,uk,false,34
OtAfKAtIU2D/ISKleQ64ug==,game 3,2022-07-21,14.55,OtAfKAtIU2D/ISKleQ64ug==,game 3,uk,false,38
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-07-27,14.1,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,false,16
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-09-08,17.1,sQqTFx1o31w2foAIr2LKNw==,game 3,uk,false,32
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-04-04,20.43,Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,false,15
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-09-07,19.17,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,false,16
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-07-30,14.94,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,false,22
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-12-12,15.99,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-06-13,31.86,DqezK7HAqZ+GovyRuzxD1A==,game 3,uk,false,23
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-08-29,15.33,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-09-26,27.15,GEAVJz1gd3SThbDZR01fcA==,game 3,uk,false,14
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-12-26,12.51,dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,false,25
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-07-14,15.3,prNQwR2IPPsvGpFgOpcGaQ==,game 3,uk,false,14
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-10-03,20.64,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,ru,false,25
G9053rs6jbKItKUhrUdLew==,game 3,2022-07-27,47.01,G9053rs6jbKItKUhrUdLew==,game 3,uk,false,27
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-06-20,15.06,xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,false,20
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-07-25,22.71,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-06-10,16.2,b3TBQFxyCxxypmPajF+jXw==,game 3,uk,true,15
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-28,23.04,cjAwQwy//1xm2O5pNRveqw==,game 3,ru,false,22
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-10-27,25.8,"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,false,19
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-08-17,17.97,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,false,16
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-08-28,15.12,dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,false,25
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-08,13.08,UdsILd3VPsla6C2r+wytbA==,game 3,uk,false,31
G073LR6lQoatStpZMzNVOQ==,game 3,2022-10-13,16.65,G073LR6lQoatStpZMzNVOQ==,game 3,uk,false,25
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-05,15.06,"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,false,16
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-23,21.06,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-11-19,25.05,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,false,21
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-08-18,15.96,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,false,16
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-06-23,40.53,pz7LUOs9i7xgncmHVxQvOw==,game 3,ru,false,24
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-07-09,23.49,gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,false,21
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-11-07,14.43,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,false,23
yH7KH2AG/PGgQiNV7uTTGg==,game 3,2022-08-08,14.88,yH7KH2AG/PGgQiNV7uTTGg==,game 3,ru,false,19
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-17,26.13,lJW2nxFOiXDfsmSrwGsFQw==,game 3,uk,false,20
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-21,19.86,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,true,18
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-09-21,14.13,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-06-15,19.77,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,false,38
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-11-17,32.76,k+mv8oxK5y+607GU9LGO+A==,game 3,uk,false,17
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-06-15,16.29,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,false,25
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-08-12,12.6,jKSOgyMP0Yzld1pVpvyYrg==,game 3,uk,false,36
+osJakLn8jv4bzFmPieelw==,game 3,2022-10-14,21.06,+osJakLn8jv4bzFmPieelw==,game 3,uk,false,30
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-30,25.74,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,false,23
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-11-02,20.79,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,false,16
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-08-29,30.6,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-04-10,22.41,T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,false,23
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-11-12,22.14,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,false,32
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-10-06,21.87,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,false,23
crKNTIblJ0113SKEtSJQHw==,game 3,2022-08-03,18.63,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-12-25,41.13,Q6BQCpZ1b6I15evvHZ6xYA==,game 3,uk,false,17
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-08-07,31.59,q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,false,15
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-04-13,16.8,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,false,23
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-11-29,21.21,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,false,22
FfphIhReAA2romBynjqxqw==,game 3,2022-09-19,14.91,FfphIhReAA2romBynjqxqw==,game 3,uk,false,19
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-12-07,22.14,RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,false,44
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-07-18,12.9,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,true,14
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-04-30,14.04,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,true,21
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-03-27,25.8,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,false,25
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-08-28,24.66,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,false,21
zeu++qOqokuGcT0ghN97bQ==,game 3,2022-10-13,12.6,zeu++qOqokuGcT0ghN97bQ==,game 3,ru,false,34
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-05-30,17.4,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,false,22
